freq	dBm(jieshouf)
2.61036363636363733E10	-1.40324226487457837E2
2.61054545454545428E10	-1.40323021951372096E2
2.61072727272727345E10	-1.40321811841921829E2
2.61090909090909129E10	-1.40320620174637112E2
2.61109090909090913E10	-1.40319432186970294E2
2.61127272727272741E10	-1.40318243243743046E2
2.61145454545454569E10	-1.40317070140898759E2
2.61163636363636353E10	-1.40315919474336437E2
2.61181818181818182E10	-1.40314785371882889E2
2.61199999999999966E10	-1.40313636818601006E2
2.61218181818181794E10	-1.40312430034319502E2
2.61236363636363711E10	-1.40311191193638551E2
2.61254545454545362E10	-1.40309986553320876E2
2.61272727272727323E10	-1.40308823432266361E2
2.61290909090909107E10	-1.40307656914485390E2
2.61309090909090935E10	-1.40306485554170113E2
2.61327272727272719E10	-1.40305328807342566E2
2.61345454545454547E10	-1.40304174011368765E2
2.61363636363636331E10	-1.40302995580731071E2
2.61381818181818160E10	-1.40301781925518809E2
2.61399999999999988E10	-1.40300549889104564E2
2.61418181818181772E10	-1.40299340754732471E2
2.61436363636363689E10	-1.40298182116598413E2
2.61454545454545384E10	-1.40297055831076456E2
2.61472727272727301E10	-1.40295911142841345E2
2.61490909090909085E10	-1.40294718080397862E2
2.61509090909090869E10	-1.40293505182502498E2
2.61527272727272697E10	-1.40292307982933462E2
2.61545454545454614E10	-1.40291114014631635E2
2.61563636363636309E10	-1.40289911939285861E2
2.61581818181818226E10	-1.40288727092574561E2
2.61600000000000055E10	-1.40287577708294897E2
2.61618181818181839E10	-1.40286440578206806E2
2.61636363636363667E10	-1.40285274223449608E2
2.61654545454545451E10	-1.40284060341213279E2
2.61672727272727279E10	-1.40282820156499155E2
2.61690909090909063E10	-1.40281598018134224E2
2.61709090909090891E10	-1.40280423504901219E2
2.61727272727272675E10	-1.40279292014938717E2
2.61745454545454592E10	-1.40278151092503012E2
2.61763636363636287E10	-1.40276960479269408E2
2.61781818181818204E10	-1.40275739964237323E2
2.61799999999999988E10	-1.40274530098546579E2
2.61818181818181817E10	-1.40273332517558402E2
2.61836363636363689E10	-1.40272136971145223E2
2.61854545454545384E10	-1.40270958618172159E2
2.61872727272727257E10	-1.40269806780851836E2
2.61890909090909085E10	-1.40268652797158810E2
2.61909090909090869E10	-1.40267469712253212E2
2.61927272727272697E10	-1.40266254578684735E2
2.61945454545454570E10	-1.40265020043953226E2
2.61963636363636265E10	-1.40263798970219211E2
2.61981818181818182E10	-1.40262625614149727E2
2.62000000000000011E10	-1.40261497545422231E2
2.62018181818181795E10	-1.40260357408138736E2
2.62036363636363712E10	-1.40259152756803362E2
2.62054545454545407E10	-1.40257900113000522E2
2.62072727272727324E10	-1.40256663261821091E2
2.62090909090909108E10	-1.40255480089570872E2
2.62109090909090892E10	-1.40254335274756903E2
2.62127272727272720E10	-1.40253191109904152E2
2.62145454545454593E10	-1.40252011967973877E2
2.62163636363636332E10	-1.40250789455823255E2
2.62181818181818249E10	-1.40249557200029118E2
2.62199999999999989E10	-1.40248349050454046E2
2.62218181818181728E10	-1.40247172617240290E2
2.62236363636363645E10	-1.40246010190782999E2
2.62254545454545385E10	-1.40244837916809884E2
2.62272727272727302E10	-1.40243640243669754E2
2.62290909090909086E10	-1.40242434030849994E2
2.62309090909090958E10	-1.40241221909506031E2
2.62327272727272698E10	-1.40240007215609630E2
2.62345454545454571E10	-1.40238819014396543E2
2.62363636363636399E10	-1.40237660568037970E2
2.62381818181818227E10	-1.40236497196070031E2
2.62399999999999967E10	-1.40235302583234045E2
2.62418181818181795E10	-1.40234077005503410E2
2.62436363636363623E10	-1.40232848934178689E2
2.62454545454545407E10	-1.40231644825548840E2
2.62472727272727280E10	-1.40230469310095129E2
2.62490909090909019E10	-1.40229310887648673E2
2.62509090909090981E10	-1.40228139729648449E2
2.62527272727272720E10	-1.40226927084405117E2
2.62545454545454593E10	-1.40225682795884010E2
2.62563636363636377E10	-1.40224457906134115E2
2.62581818181818205E10	-1.40223285670048448E2
2.62600000000000033E10	-1.40222144097143886E2
2.62618181818181773E10	-1.40220973272025828E2
2.62636363636363601E10	-1.40219747674076523E2
2.62654545454545429E10	-1.40218497515006613E2
2.62672727272727302E10	-1.40217275257252871E2
2.62690909090909042E10	-1.40216100157432400E2
2.62709090909090914E10	-1.40214948424500152E2
2.62727272727272698E10	-1.40213777419759333E2
2.62745454545454615E10	-1.40212568102183299E2
2.62763636363636355E10	-1.40211327327085189E2
2.62781818181818272E10	-1.40210090038695223E2
2.62800000000000011E10	-1.40208902279439829E2
2.62818181818181751E10	-1.40207757965708657E2
2.62836363636363668E10	-1.40206589094643252E2
2.62854545454545407E10	-1.40205359434984644E2
2.62872727272727280E10	-1.40204107958483304E2
2.62890909090909108E10	-1.40202890765579813E2
2.62909090909090937E10	-1.40201719522309531E2
2.62927272727272676E10	-1.40200561628462839E2
2.62945454545454593E10	-1.40199375224764911E2
2.62963636363636333E10	-1.40198149215422174E2
2.62981818181818250E10	-1.40196913379022337E2
2.62999999999999989E10	-1.40195704978196334E2
2.63018181818181729E10	-1.40194523260998150E2
2.63036363636363646E10	-1.40193340700767899E2
2.63054545454545430E10	-1.40192140494833417E2
2.63072727272727303E10	-1.40190915325629994E2
2.63090909090909042E10	-1.40189688363185039E2
2.63109090909090915E10	-1.40188497936818801E2
2.63127272727272743E10	-1.40187332641102413E2
2.63145454545454616E10	-1.40186140656378333E2
2.63163636363636311E10	-1.40184904230980822E2
2.63181818181818228E10	-1.40183663137331682E2
2.63200000000000012E10	-1.40182466181390919E2
2.63218181818181751E10	-1.40181306899821090E2
2.63236363636363624E10	-1.40180131630924021E2
2.63254545454545408E10	-1.40178902711485676E2
2.63272727272727325E10	-1.40177640681626814E2
2.63290909090909064E10	-1.40176407912761358E2
2.63309090909090937E10	-1.40175244664644194E2
2.63327272727272721E10	-1.40174105769535262E2
2.63345454545454549E10	-1.40172909339925811E2
2.63363636363636378E10	-1.40171646204788880E2
2.63381818181818250E10	-1.40170381329975524E2
2.63399999999999945E10	-1.40169176723204369E2
2.63418181818181774E10	-1.40168023211837500E2
2.63436363636363646E10	-1.40166863237542172E2
2.63454545454545386E10	-1.40165649274788251E2
2.63472727272727303E10	-1.40164392202893962E2
2.63490909090909042E10	-1.40163153313921351E2
2.63509090909090959E10	-1.40161962436640186E2
2.63527272727272699E10	-1.40160785612827654E2
2.63545454545454616E10	-1.40159577157357895E2
2.63563636363636355E10	-1.40158339362385731E2
2.63581818181818228E10	-1.40157115564768953E2
2.63600000000000012E10	-1.40155934455682241E2
2.63618181818181752E10	-1.40154764446132463E2
2.63636363636363624E10	-1.40153546864684664E2
2.63654545454545453E10	-1.40152279177430850E2
2.63672727272727281E10	-1.40151031502857593E2
2.63690909090909020E10	-1.40149852768796146E2
2.63709090909090937E10	-1.40148709293390850E2
2.63727272727272677E10	-1.40147520364674327E2
2.63745454545454638E10	-1.40146262136052768E2
2.63763636363636333E10	-1.40144993282627572E2
2.63781818181818251E10	-1.40143780048483668E2
2.63800000000000034E10	-1.40142613155138607E2
2.63818181818181774E10	-1.40141428205949525E2
2.63836363636363647E10	-1.40140189124586478E2
2.63854545454545431E10	-1.40138940875371487E2
2.63872727272727259E10	-1.40137745594436214E2
2.63890909090909087E10	-1.40136582838488466E2
2.63909090909090960E10	-1.40135370136361481E2
2.63927272727272655E10	-1.40134096753843229E2
2.63945454545454572E10	-1.40132838460988340E2
2.63963636363636356E10	-1.40131653071484319E2
2.63981818181818273E10	-1.40130506226795370E2
2.63999999999999968E10	-1.40129311377100585E2
2.64018181818181752E10	-1.40128051982202662E2
2.64036363636363669E10	-1.40126793638095637E2
2.64054545454545408E10	-1.40125590441476255E2
2.64072727272727326E10	-1.40124413170373763E2
2.64090909090909065E10	-1.40123196119654714E2
2.64109090909090938E10	-1.40121935856010293E2
2.64127272727272722E10	-1.40120706039603204E2
2.64145454545454594E10	-1.40119543666872248E2
2.64163636363636334E10	-1.40118374308203952E2
2.64181818181818251E10	-1.40117124832409745E2
2.64199999999999990E10	-1.40115836571850183E2
2.64218181818181730E10	-1.40114605229162281E2
2.64236363636363647E10	-1.40113435265069830E2
2.64254545454545386E10	-1.40112249979543746E2
2.64272727272727304E10	-1.40111005808892597E2
2.64290909090909043E10	-1.40109756113736195E2
2.64309090909090960E10	-1.40108562443444007E2
2.64327272727272700E10	-1.40107392665321084E2
2.64345454545454572E10	-1.40106162423941272E2
2.64363636363636356E10	-1.40104872547986714E2
2.64381818181818229E10	-1.40103619444235838E2
2.64399999999999968E10	-1.40102451324590049E2
2.64418181818181797E10	-1.40101286431285432E2
2.64436363636363669E10	-1.40100044240562527E2
2.64454545454545364E10	-1.40098772937996374E2
2.64472727272727282E10	-1.40097559960192752E2
2.64490909090909065E10	-1.40096394294507265E2
2.64509090909090983E10	-1.40095181096861721E2
2.64527272727272678E10	-1.40093896402890605E2
2.64545454545454595E10	-1.40092630592543754E2
2.64563636363636379E10	-1.40091445532993442E2
2.64581818181818207E10	-1.40090277921824624E2
2.64599999999999991E10	-1.40089045994568928E2
2.64618181818181775E10	-1.40087774469948156E2
2.64636363636363603E10	-1.40086556677669072E2
2.64654545454545431E10	-1.40085390765144990E2
2.64672727272727304E10	-1.40084170837273292E2
2.64690909090908999E10	-1.40082880480416261E2
2.64709090909090961E10	-1.40081621545391721E2
2.64727272727272700E10	-1.40080439132111012E2
2.64745454545454617E10	-1.40079255121082014E2
2.64763636363636357E10	-1.40078002845922578E2
2.64781818181818274E10	-1.40076743907403012E2
2.64800000000000013E10	-1.40075551919858765E2
2.64818181818181753E10	-1.40074380614712002E2
2.64836363636363670E10	-1.40073135349957445E2
2.64854545454545409E10	-1.40071839866272008E2
2.64872727272727282E10	-1.40070600615869068E2
2.64890909090909066E10	-1.40069429627983721E2
2.64909090909090938E10	-1.40068217359814140E2
2.64927272727272678E10	-1.40066933908254332E2
2.64945454545454595E10	-1.40065687113202086E2
2.64963636363636335E10	-1.40064518475418964E2
2.64981818181818252E10	-1.40063332528468609E2
2.64999999999999991E10	-1.40062068368953341E2
2.65018181818181731E10	-1.40060799366316258E2
2.65036363636363692E10	-1.40059597184262441E2
2.65054545454545387E10	-1.40058401085843842E2
2.65072727272727304E10	-1.40057128008208776E2
2.65090909090909088E10	-1.40055841529427072E2
2.65109090909090916E10	-1.40054642349655056E2
2.65127272727272700E10	-1.40053475673128758E2
2.65145454545454573E10	-1.40052234384330099E2
2.65163636363636313E10	-1.40050951263956414E2
2.65181818181818230E10	-1.40049737576922895E2
2.65200000000000014E10	-1.40048570397653682E2
2.65218181818181709E10	-1.40047329674964272E2
2.65236363636363626E10	-1.40046033775475109E2
2.65254545454545410E10	-1.40044797084078310E2
2.65272727272727327E10	-1.40043608693768906E2
2.65290909090909022E10	-1.40042365732856200E2
2.65309090909090983E10	-1.40041077662702840E2
2.65327272727272723E10	-1.40039846004115409E2
2.65345454545454595E10	-1.40038676352315483E2
2.65363636363636379E10	-1.40037463871532819E2
2.65381818181818208E10	-1.40036178305950787E2
2.65399999999999991E10	-1.40034938560344058E2
2.65418181818181775E10	-1.40033766505090829E2
2.65436363636363648E10	-1.40032535295385818E2
2.65454545454545388E10	-1.40031234848165242E2
2.65472727272727305E10	-1.40029986782243965E2
2.65490909090909044E10	-1.40028802162202393E2
2.65509090909090961E10	-1.40027566565332329E2
2.65527272727272701E10	-1.40026269407785575E2
2.65545454545454618E10	-1.40025025473230302E2
2.65563636363636357E10	-1.40023851105582198E2
2.65581818181818141E10	-1.40022628672504257E2
2.65600000000000014E10	-1.40021340427506402E2
2.65618181818181753E10	-1.40020116661931082E2
2.65636363636363626E10	-1.40018945871799416E2
2.65654545454545410E10	-1.40017692697860774E2
2.65672727272727283E10	-1.40016387430339551E2
2.65690909090909022E10	-1.40015163199442583E2
2.65709090909090939E10	-1.40013986919956146E2
2.65727272727272723E10	-1.40012722334960782E2
2.65745454545454596E10	-1.40011416518131537E2
2.65763636363636335E10	-1.40010196967308898E2
2.65781818181818164E10	-1.40009006533507940E2
2.65800000000000036E10	-1.40007736129561433E2
2.65818181818181731E10	-1.40006449998025206E2
2.65836363636363648E10	-1.40005263170922767E2
2.65854545454545432E10	-1.40004078397544296E2
2.65872727272727261E10	-1.40002790319877968E2
2.65890909090909044E10	-1.40001518290902593E2
2.65909090909090917E10	-1.40000336823378335E2
2.65927272727272657E10	-1.39999120983084957E2
2.65945454545454618E10	-1.39997809594752498E2
2.65963636363636358E10	-1.39996548020912148E2
2.65981818181818142E10	-1.39995374146087048E2
2.66000000000000014E10	-1.39994127226712139E2
2.66018181818181754E10	-1.39992811111250037E2
2.66036363636363671E10	-1.39991572309017132E2
2.66054545454545410E10	-1.39990384714037597E2
2.66072727272727327E10	-1.39989116779669187E2
2.66090909090909067E10	-1.39987818207084969E2
2.66109090909090940E10	-1.39986627613576831E2
2.66127272727272723E10	-1.39985439398111056E2
2.66145454545454552E10	-1.39984141522379879E2
2.66163636363636336E10	-1.39982868418007000E2
2.66181818181818119E10	-1.39981691606205194E2
2.66199999999999992E10	-1.39980465598212578E2
2.66218181818181732E10	-1.39979147155793737E2
2.66236363636363649E10	-1.39977905922969414E2
2.66254545454545388E10	-1.39976732847940943E2
2.66272727272727305E10	-1.39975458983992640E2
2.66290909090909045E10	-1.39974155296464642E2
2.66309090909090962E10	-1.39972940186855288E2
2.66327272727272746E10	-1.39971724576802226E2
2.66345454545454574E10	-1.39970420501286474E2
2.66363636363636358E10	-1.39969139546646693E2
2.66381818181818186E10	-1.39967959254266150E2
2.66399999999999970E10	-1.39966716819055481E2
2.66418181818181754E10	-1.39965395255409852E2
2.66436363636363627E10	-1.39964174641464267E2
2.66454545454545366E10	-1.39962988343321371E2
2.66472727272727283E10	-1.39961693479797455E2
2.66490909090909067E10	-1.39960399414984704E2
2.66509090909090940E10	-1.39959216052920765E2
2.66527272727272679E10	-1.39957997834871484E2
2.66545454545454641E10	-1.39956677847930377E2
2.66563636363636380E10	-1.39955444740598134E2
2.66581818181818164E10	-1.39954262683316033E2
2.66600000000000037E10	-1.39952962927179625E2
2.66618181818181776E10	-1.39951672725042764E2
2.66636363636363649E10	-1.39950477719018496E2
2.66654545454545433E10	-1.39949238226359940E2
2.66672727272727261E10	-1.39947924334649310E2
2.66690909090909045E10	-1.39946679651541306E2
2.66709090909090962E10	-1.39945501430094255E2
2.66727272727272702E10	-1.39944205245420328E2
2.66745454545454574E10	-1.39942893655135059E2
2.66763636363636358E10	-1.39941713018992031E2
2.66781818181818142E10	-1.39940463038140206E2
2.66800000000000015E10	-1.39939140002943074E2
2.66818181818181754E10	-1.39937916335820400E2
2.66836363636363672E10	-1.39936700794479774E2
2.66854545454545411E10	-1.39935411068794680E2
2.66872727272727284E10	-1.39934136898091088E2
2.66890909090909068E10	-1.39932935915492696E2
2.66909090909090940E10	-1.39931686663355181E2
2.66927272727272680E10	-1.39930356919355403E2
2.66945454545454597E10	-1.39929144136030081E2
2.66963636363636336E10	-1.39927938759954285E2
2.66981818181818165E10	-1.39926595307212098E2
2.66999999999999993E10	-1.39925353034609801E2
2.67018181818181777E10	-1.39924165481707918E2
2.67036363636363649E10	-1.39922859311177317E2
2.67054545454545389E10	-1.39921590070643531E2
2.67072727272727306E10	-1.39920374120685809E2
2.67090909090909090E10	-1.39919112341297414E2
2.67109090909090918E10	-1.39917820226486778E2
2.67127272727272702E10	-1.39916564626316764E2
2.67145454545454575E10	-1.39915352292094886E2
2.67163636363636314E10	-1.39914045161950296E2
2.67181818181818098E10	-1.39912757108966779E2
2.67199999999999971E10	-1.39911598913787794E2
2.67218181818181710E10	-1.39910288038320996E2
2.67236363636363672E10	-1.39908963081521498E2
2.67254545454545411E10	-1.39907823025656297E2
2.67272727272727284E10	-1.39906521519575056E2
2.67290909090909068E10	-1.39905182628896263E2
2.67309090909090985E10	-1.39904022403019956E2
2.67327272727272724E10	-1.39902727762667745E2
2.67345454545454597E10	-1.39901410559761064E2
2.67363636363636381E10	-1.39900223721625538E2
2.67381818181818165E10	-1.39898939411764678E2
2.67399999999999993E10	-1.39897654945209160E2
2.67418181818181777E10	-1.39896424173517930E2
2.67436363636363605E10	-1.39895153256031257E2
2.67454545454545389E10	-1.39893900416905348E2
2.67472727272727306E10	-1.39892608007660857E2
2.67490909090909046E10	-1.39891348072732358E2
2.67509090909090963E10	-1.39890141480868291E2
2.67527272727272702E10	-1.39888798888362342E2
2.67545454545454620E10	-1.39887537894937508E2
2.67563636363636359E10	-1.39886371481624217E2
2.67581818181818187E10	-1.39885001958206101E2
2.67600000000000016E10	-1.39883743638923441E2
2.67618181818181800E10	-1.39882596842497087E2
2.67636363636363628E10	-1.39881205240783157E2
2.67654545454545412E10	-1.39879949897715905E2
2.67672727272727284E10	-1.39878810147428734E2
2.67690909090909024E10	-1.39877401782726496E2
2.67709090909090941E10	-1.39876145511768901E2
2.67727272727272680E10	-1.39875010182059323E2
2.67745454545454598E10	-1.39873601439095308E2
2.67763636363636337E10	-1.39872337744051878E2
