freq	delay(2,1)
3.06050000000000022E10	2.25457169285580017E-12
3.06059999999999999E10	2.25527455084238149E-12
3.06069999999999975E10	2.25597774258841932E-12
3.06080000000000041E10	2.25668126690351656E-12
3.06090000000000018E10	2.25738512519409706E-12
3.06100000000000039E10	2.25808931653932987E-12
3.06110000000000015E10	2.25879384150696305E-12
3.06120000000000037E10	2.25949870045513190E-12
3.06130000000000013E10	2.26020389388247267E-12
3.06139999999999990E10	2.26090942156979535E-12
3.06149999999999967E10	2.26161528363223319E-12
3.06159999999999943E10	2.26232148111951492E-12
3.06169999999999964E10	2.26302801292563149E-12
3.06180000000000030E10	2.26373488059945460E-12
3.06190000000000007E10	2.26444208340998721E-12
3.06199999999999983E10	2.26514962166164358E-12
3.06210000000000004E10	2.26585749639875633E-12
3.06219999999999981E10	2.26656570663589108E-12
3.06230000000000002E10	2.26727425360926027E-12
3.06240000000000023E10	2.26798313737084545E-12
3.06250000000000000E10	2.26869235722027840E-12
3.06259999999999977E10	2.26940191408272529E-12
3.06269999999999998E10	2.27011180817538527E-12
3.06280000000000019E10	2.27082203981662190E-12
3.06289999999999996E10	2.27153260968109549E-12
3.06300000000000017E10	2.27224351648712242E-12
3.06309999999999993E10	2.27295476122979867E-12
3.06319999999999970E10	2.27366634466355144E-12
3.06330000000000036E10	2.27437826639369378E-12
3.06340000000000057E10	2.27509052666281608E-12
3.06350000000000033E10	2.27580312602650769E-12
3.06360000000000010E10	2.27651606422614083E-12
3.06369999999999987E10	2.27722934185260328E-12
3.06379999999999963E10	2.27794295890937093E-12
3.06389999999999985E10	2.27865691590377883E-12
3.06399999999999961E10	2.27937121267238796E-12
3.06409999999999982E10	2.28008584980097773E-12
3.06419999999999959E10	2.28080082686003394E-12
3.06430000000000025E10	2.28151614548410597E-12
3.06440000000000001E10	2.28223180380934254E-12
3.06449999999999978E10	2.28294780371022554E-12
3.06459999999999955E10	2.28366414452705424E-12
3.06469999999999976E10	2.28438082733986825E-12
3.06480000000000041E10	2.28509785229365381E-12
3.06490000000000018E10	2.28581521815243160E-12
3.06499999999999995E10	2.28653292670492458E-12
3.06510000000000016E10	2.28725097734321103E-12
3.06519999999999992E10	2.28796937058200900E-12
3.06530000000000014E10	2.28868810624047558E-12
3.06540000000000035E10	2.28940718596474424E-12
3.06550000000000011E10	2.29012660822766190E-12
3.06559999999999988E10	2.29084637397503688E-12
3.06570000000000009E10	2.29156648280658137E-12
3.06580000000000030E10	2.29228693618725643E-12
3.06590000000000007E10	2.29300773360885746E-12
3.06600000000000028E10	2.29372887511218604E-12
3.06610000000000005E10	2.29445036145820058E-12
3.06619999999999981E10	2.29517219236974590E-12
3.06630000000000003E10	2.29589436798863522E-12
3.06639999999999979E10	2.29661688898230620E-12
3.06650000000000000E10	2.29733975552104575E-12
3.06659999999999977E10	2.29806296751441952E-12
3.06669999999999954E10	2.29878652548221885E-12
3.06679999999999975E10	2.29951042955739826E-12
3.06689999999999996E10	2.30023468008656584E-12
3.06699999999999973E10	2.30095927712809711E-12
3.06709999999999994E10	2.30168422064847222E-12
3.06719999999999970E10	2.30240951100250646E-12
3.06730000000000036E10	2.30313514904461103E-12
3.06740000000000013E10	2.30386113401901538E-12
3.06749999999999989E10	2.30458746741419995E-12
3.06759999999999966E10	2.30531414730853257E-12
3.06769999999999987E10	2.30604117586352642E-12
3.06780000000000053E10	2.30676855283228655E-12
3.06790000000000029E10	2.30749627883262942E-12
3.06800000000000006E10	2.30822435278519755E-12
3.06810000000000027E10	2.30895277597085613E-12
3.06820000000000004E10	2.30968154830157335E-12
3.06830000000000025E10	2.31041066984911314E-12
3.06840000000000046E10	2.31114014122530564E-12
3.06850000000000023E10	2.31186996251332744E-12
3.06859999999999999E10	2.31260013409821985E-12
3.06870000000000021E10	2.31333065570682761E-12
3.06879999999999997E10	2.31406152758851569E-12
3.06890000000000018E10	2.31479275085111613E-12
3.06899999999999995E10	2.31552432459967683E-12
3.06909999999999972E10	2.31625624943450514E-12
3.06919999999999948E10	2.31698852679916056E-12
3.06930000000000014E10	2.31772115473706508E-12
3.06939999999999991E10	2.31845413475506712E-12
3.06950000000000012E10	2.31918746678215637E-12
3.06959999999999988E10	2.31992115100352336E-12
3.06969999999999965E10	2.32065518846359797E-12
3.06979999999999986E10	2.32138957822306669E-12
3.06990000000000007E10	2.32212432090658760E-12
3.06999999999999984E10	2.32285941703120091E-12
3.07010000000000005E10	2.32359486666984782E-12
3.07019999999999982E10	2.32433067005937044E-12
3.07030000000000047E10	2.32506682708503432E-12
3.07040000000000024E10	2.32580333814111073E-12
3.07050000000000001E10	2.32654020397300298E-12
3.07059999999999977E10	2.32727742432535667E-12
3.07069999999999999E10	2.32801499888509067E-12
3.07080000000000064E10	2.32875292905438158E-12
3.07090000000000041E10	2.32949121459155295E-12
3.07100000000000017E10	2.33022985529456550E-12
3.07110000000000039E10	2.33096885208755422E-12
3.07120000000000015E10	2.33170820451512650E-12
3.07129999999999992E10	2.33244791380200933E-12
3.07139999999999969E10	2.33318797899738195E-12
3.07149999999999945E10	2.33392840080366959E-12
3.07159999999999966E10	2.33466917983790356E-12
3.07169999999999943E10	2.33541031551512690E-12
3.07180000000000009E10	2.33615180844045822E-12
3.07190000000000030E10	2.33689365995278830E-12
3.07200000000000006E10	2.33763586814496183E-12
3.07209999999999983E10	2.33837843498058318E-12
3.07219999999999960E10	2.33912135975156543E-12
3.07230000000000025E10	2.33986464321079124E-12
3.07240000000000002E10	2.34060828556265088E-12
3.07250000000000023E10	2.34135228646714699E-12
3.07260000000000000E10	2.34209664681519669E-12
3.07269999999999976E10	2.34284136631395690E-12
3.07279999999999998E10	2.34358644564456320E-12
3.07290000000000019E10	2.34433188453572150E-12
3.07299999999999995E10	2.34507768423703045E-12
3.07310000000000016E10	2.34582384372976893E-12
3.07319999999999993E10	2.34657036403358399E-12
3.07330000000000059E10	2.34731724522299334E-12
3.07340000000000035E10	2.34806448751638364E-12
3.07350000000000012E10	2.34881209114790357E-12
3.07359999999999989E10	2.34956005632016440E-12
3.07370000000000010E10	2.35030838266827180E-12
3.07379999999999987E10	2.35105707123889296E-12
3.07389999999999963E10	2.35180612192163441E-12
3.07399999999999984E10	2.35255553569070219E-12
3.07409999999999961E10	2.35330531157796852E-12
3.07419999999999982E10	2.35405545034742492E-12
3.07430000000000003E10	2.35480595314751007E-12
3.07439999999999980E10	2.35555681826568053E-12
3.07449999999999957E10	2.35630804710646569E-12
3.07459999999999978E10	2.35705964004614632E-12
3.07469999999999954E10	2.35781159679583308E-12
3.07480000000000020E10	2.35856391790488829E-12
3.07490000000000041E10	2.35931660434086377E-12
3.07500000000000018E10	2.36006965461886686E-12
3.07509999999999994E10	2.36082307051123319E-12
3.07519999999999971E10	2.36157685171685072E-12
3.07530000000000037E10	2.36233099795036239E-12
3.07540000000000013E10	2.36308551015471258E-12
3.07550000000000034E10	2.36384038896219195E-12
3.07560000000000011E10	2.36459563346079271E-12
3.07569999999999988E10	2.36535124467177749E-12
3.07580000000000009E10	2.36610722192237022E-12
3.07590000000000030E10	2.36686356683127652E-12
3.07600000000000007E10	2.36762027812721598E-12
3.07610000000000028E10	2.36837735691452345E-12
3.07620000000000005E10	2.36913480399475862E-12
3.07629999999999981E10	2.36989261854995448E-12
3.07640000000000002E10	2.37065080127637362E-12
3.07649999999999979E10	2.37140935246491091E-12
3.07660000000000000E10	2.37216827172926870E-12
3.07669999999999977E10	2.37292756037667818E-12
3.07679999999999998E10	2.37368721835476260E-12
3.07689999999999975E10	2.37444724510775096E-12
3.07699999999999996E10	2.37520764204887369E-12
3.07709999999999972E10	2.37596840791260977E-12
3.07719999999999994E10	2.37672954422704130E-12
3.07730000000000015E10	2.37749105078862977E-12
3.07739999999999991E10	2.37825292797963828E-12
3.07749999999999968E10	2.37901517601639911E-12
3.07759999999999989E10	2.37977779520484045E-12
3.07769999999999966E10	2.38054078510919620E-12
3.07780000000000031E10	2.38130414690520897E-12
3.07790000000000052E10	2.38206787973898093E-12
3.07800000000000029E10	2.38283198491532078E-12
3.07810000000000006E10	2.38359646300221995E-12
3.07819999999999983E10	2.38436131269923646E-12
3.07830000000000048E10	2.38512653524325424E-12
3.07840000000000025E10	2.38589213092098840E-12
3.07850000000000046E10	2.38665809941212270E-12
3.07860000000000023E10	2.38742444138986487E-12
3.07869999999999999E10	2.38819115773538915E-12
3.07880000000000020E10	2.38895824718238270E-12
3.07889999999999997E10	2.38972571102207887E-12
3.07899999999999974E10	2.39049354930105773E-12
3.07909999999999950E10	2.39126176233108367E-12
3.07919999999999927E10	2.39203034988565699E-12
3.07929999999999993E10	2.39279931248338240E-12
3.07940000000000014E10	2.39356865089859117E-12
3.07949999999999990E10	2.39433836510438347E-12
3.07960000000000012E10	2.39510845476590717E-12
3.07969999999999988E10	2.39587892101058930E-12
3.07980000000000009E10	2.39664976308394229E-12
3.07989999999999986E10	2.39742098178026675E-12
3.08000000000000007E10	2.39819257753772774E-12
3.08009999999999984E10	2.39896454992565245E-12
3.08020000000000005E10	2.39973690005572937E-12
3.08030000000000026E10	2.40050962770279641E-12
3.08040000000000003E10	2.40128273287721949E-12
3.08049999999999979E10	2.40205621633281563E-12
3.08060000000000000E10	2.40283007854324149E-12
3.08069999999999977E10	2.40360431897337934E-12
3.08080000000000043E10	2.40437893820005488E-12
3.08090000000000064E10	2.40515393600460436E-12
3.08100000000000041E10	2.40592931390349296E-12
3.08110000000000017E10	2.40670507124177213E-12
3.08119999999999994E10	2.40748120759670137E-12
3.08129999999999971E10	2.40825772489376888E-12
3.08139999999999992E10	2.40903462232256382E-12
3.08149999999999968E10	2.40981189997776557E-12
3.08159999999999945E10	2.41058955852990353E-12
3.08169999999999966E10	2.41136759843996895E-12
3.08180000000000032E10	2.41214601932864481E-12
3.08190000000000008E10	2.41292482231911531E-12
3.08199999999999985E10	2.41370400635577420E-12
3.08209999999999962E10	2.41448357266938984E-12
3.08219999999999938E10	2.41526352171108982E-12
3.08230000000000004E10	2.41604385237112140E-12
3.08240000000000025E10	2.41682456626549591E-12
3.08250000000000002E10	2.41760566329898507E-12
3.08260000000000023E10	2.41838714366823293E-12
3.08270000000000000E10	2.41916900803622070E-12
3.08280000000000021E10	2.41995125553604096E-12
3.08289999999999997E10	2.42073388685830082E-12
3.08300000000000018E10	2.42151690313648649E-12
3.08309999999999995E10	2.42230030348256919E-12
3.08320000000000016E10	2.42308408906673600E-12
3.08330000000000037E10	2.42386825942095774E-12
3.08340000000000014E10	2.42465281517268139E-12
3.08349999999999991E10	2.42543775676077811E-12
3.08360000000000012E10	2.42622308379755669E-12
3.08369999999999989E10	2.42700879676354386E-12
3.08380000000000010E10	2.42779489638604895E-12
3.08389999999999986E10	2.42858138259222356E-12
3.08399999999999963E10	2.42936825567270098E-12
3.08409999999999984E10	2.43015551649953521E-12
3.08419999999999961E10	2.43094316345542705E-12
3.08429999999999982E10	2.43173119804005688E-12
3.08440000000000003E10	2.43251962133116661E-12
3.08449999999999980E10	2.43330843220752246E-12
3.08459999999999956E10	2.43409763173379057E-12
3.08469999999999978E10	2.43488721971842637E-12
3.08480000000000043E10	2.43567719589145293E-12
3.08490000000000020E10	2.43646756241221452E-12
3.08499999999999996E10	2.43725831757235367E-12
3.08509999999999973E10	2.43804946206629314E-12
3.08519999999999950E10	2.43884099746313066E-12
3.08530000000000015E10	2.43963292212426985E-12
3.08540000000000036E10	2.44042523786137533E-12
3.08550000000000013E10	2.44121794385495683E-12
3.08560000000000034E10	2.44201104047568185E-12
3.08570000000000011E10	2.44280452912051960E-12
3.08580000000000032E10	2.44359840812203721E-12
3.08590000000000009E10	2.44439267969144147E-12
3.08600000000000030E10	2.44518734303140262E-12
3.08610000000000007E10	2.44598239871091039E-12
3.08620000000000028E10	2.44677784673118204E-12
3.08630000000000004E10	2.44757368773906991E-12
3.08639999999999981E10	2.44836992148993504E-12
3.08650000000000002E10	2.44916654819375967E-12
3.08659999999999979E10	2.44996356840562690E-12
3.08669999999999956E10	2.45076098259245656E-12
3.08680000000000021E10	2.45155879116350794E-12
3.08689999999999998E10	2.45235699342798785E-12
3.08699999999999974E10	2.45315559032437136E-12
3.08709999999999996E10	2.45395458213099094E-12
3.08719999999999972E10	2.45475396882688734E-12
3.08729999999999993E10	2.45555375183535851E-12
3.08740000000000014E10	2.45635392898700911E-12
3.08749999999999991E10	2.45715450259049772E-12
3.08759999999999968E10	2.45795547307317275E-12
3.08769999999999989E10	2.45875683882403440E-12
3.08780000000000054E10	2.45955860193917974E-12
3.08790000000000031E10	2.46036076178807006E-12
3.08800000000000008E10	2.46116331826324153E-12
3.08809999999999985E10	2.46196627291570769E-12
3.08819999999999961E10	2.46276962476334171E-12
3.08830000000000027E10	2.46357337460215842E-12
3.08840000000000048E10	2.46437752322807713E-12
3.08850000000000025E10	2.46518206966281550E-12
3.08860000000000046E10	2.46598701474290127E-12
3.08870000000000022E10	2.46679235973952515E-12
3.08879999999999999E10	2.46759810319219186E-12
3.08889999999999976E10	2.46840424601973929E-12
3.08899999999999952E10	2.46921078950795847E-12
3.08909999999999973E10	2.47001773219820997E-12
3.08919999999999950E10	2.47082507571871490E-12
3.08930000000000016E10	2.47163281952395586E-12
3.08939999999999992E10	2.47244096442164185E-12
3.08950000000000014E10	2.47324951037220231E-12
3.08959999999999990E10	2.47405845786121370E-12
3.08969999999999967E10	2.47486780631666203E-12
3.08980000000000032E10	2.47567755753713969E-12
3.08990000000000009E10	2.47648771033454107E-12
3.08999999999999986E10	2.47729826614388360E-12
3.09010000000000007E10	2.47810922445506776E-12
3.09019999999999984E10	2.47892058553777872E-12
3.09030000000000005E10	2.47973235033455675E-12
3.09040000000000026E10	2.48054451845544310E-12
3.09050000000000002E10	2.48135708990176296E-12
3.09059999999999979E10	2.48217006636537096E-12
3.09070000000000000E10	2.48298344643706681E-12
3.09080000000000066E10	2.48379723094554983E-12
3.09090000000000042E10	2.48461142074815378E-12
3.09100000000000019E10	2.48542601562509224E-12
3.09109999999999996E10	2.48624101575169165E-12
3.09119999999999973E10	2.48705642147479411E-12
3.09129999999999994E10	2.48787223361622889E-12
3.09139999999999970E10	2.48868845177072995E-12
3.09149999999999991E10	2.48950507625433426E-12
3.09159999999999968E10	2.49032210681416988E-12
3.09169999999999945E10	2.49113954590374487E-12
3.09180000000000010E10	2.49195739110674985E-12
3.09189999999999987E10	2.49277564414980901E-12
3.09199999999999964E10	2.49359430521205816E-12
3.09209999999999985E10	2.49441337457451384E-12
3.09219999999999962E10	2.49523285232851011E-12
3.09230000000000027E10	2.49605273774764358E-12
3.09240000000000004E10	2.49687303344431077E-12
3.09250000000000025E10	2.49769373805860173E-12
3.09260000000000002E10	2.49851485141769869E-12
3.09269999999999978E10	2.49933637484841764E-12
3.09280000000000044E10	2.50015830868136479E-12
3.09290000000000020E10	2.50098065211635934E-12
3.09299999999999997E10	2.50180340663462841E-12
3.09310000000000018E10	2.50262657161488100E-12
3.09319999999999995E10	2.50345014774954633E-12
3.09330000000000016E10	2.50427413552465783E-12
3.09340000000000037E10	2.50509853526334814E-12
3.09350000000000014E10	2.50592334584931820E-12
3.09359999999999991E10	2.50674856991683370E-12
3.09370000000000012E10	2.50757420550224897E-12
3.09379999999999988E10	2.50840025444869408E-12
3.09390000000000009E10	2.50922671608936065E-12
3.09399999999999986E10	2.51005359095809233E-12
3.09409999999999963E10	2.51088087972686447E-12
3.09419999999999984E10	2.51170858201385672E-12
3.09430000000000005E10	2.51253669865622520E-12
3.09439999999999982E10	2.51336522962796849E-12
3.09450000000000003E10	2.51419417607178008E-12
3.09459999999999980E10	2.51502353641650700E-12
3.09469999999999956E10	2.51585331256244116E-12
3.09480000000000022E10	2.51668350389521045E-12
3.09489999999999998E10	2.51751411147263582E-12
3.09499999999999975E10	2.51834513451677022E-12
3.09509999999999996E10	2.51917657421026631E-12
3.09519999999999973E10	2.52000843095799709E-12
3.09530000000000038E10	2.52084070397840954E-12
3.09540000000000015E10	2.52167339448272676E-12
3.09550000000000036E10	2.52250650233251150E-12
3.09560000000000013E10	2.52334002810475733E-12
3.09569999999999990E10	2.52417397202470362E-12
