freq	dB(S(2,1))
3.06059999999999999E10	-1.88397386829830848E2
3.06069999999999975E10	-1.88386758540711630E2
3.06080000000000041E10	-1.88376128801210108E2
3.06090000000000018E10	-1.88365497610848220E2
3.06100000000000039E10	-1.88354864969147440E2
3.06110000000000015E10	-1.88344230875629082E2
3.06120000000000037E10	-1.88333595329814196E2
3.06130000000000013E10	-1.88322958331223811E2
3.06139999999999990E10	-1.88312319879378331E2
3.06149999999999967E10	-1.88301679973798319E2
3.06159999999999943E10	-1.88291038614003936E2
3.06169999999999964E10	-1.88280395799515210E2
3.06180000000000030E10	-1.88269751529851703E2
3.06190000000000007E10	-1.88259105804533178E2
3.06199999999999983E10	-1.88248458623078641E2
3.06210000000000004E10	-1.88237809985007343E2
3.06219999999999981E10	-1.88227159889838047E2
3.06230000000000002E10	-1.88216508337089361E2
3.06240000000000023E10	-1.88205855326279692E2
3.06250000000000000E10	-1.88195200856927203E2
3.06259999999999977E10	-1.88184544928549680E2
3.06269999999999998E10	-1.88173887540664952E2
3.06280000000000019E10	-1.88163228692790474E2
3.06289999999999996E10	-1.88152568384443408E2
3.06300000000000017E10	-1.88141906615140830E2
3.06309999999999993E10	-1.88131243384399549E2
3.06319999999999970E10	-1.88120578691736040E2
3.06330000000000036E10	-1.88109912536666668E2
3.06340000000000057E10	-1.88099244918707553E2
3.06350000000000033E10	-1.88088575837374483E2
3.06360000000000010E10	-1.88077905292183201E2
3.06369999999999987E10	-1.88067233282649093E2
3.06379999999999963E10	-1.88056559808287282E2
3.06389999999999985E10	-1.88045884868612778E2
3.06399999999999961E10	-1.88035208463140324E2
3.06409999999999982E10	-1.88024530591384287E2
3.06419999999999959E10	-1.88013851252859077E2
3.06430000000000025E10	-1.88003170447078749E2
3.06440000000000001E10	-1.87992488173556893E2
3.06449999999999978E10	-1.87981804431807298E2
3.06459999999999955E10	-1.87971119221343264E2
3.06469999999999976E10	-1.87960432541677780E2
3.06480000000000041E10	-1.87949744392323881E2
3.06490000000000018E10	-1.87939054772794156E2
3.06499999999999995E10	-1.87928363682601018E2
3.06510000000000016E10	-1.87917671121256680E2
3.06519999999999992E10	-1.87906977088273131E2
3.06530000000000014E10	-1.87896281583161984E2
3.06540000000000035E10	-1.87885584605434808E2
3.06550000000000011E10	-1.87874886154602949E2
3.06559999999999988E10	-1.87864186230177310E2
3.06570000000000009E10	-1.87853484831668704E2
3.06580000000000030E10	-1.87842781958587812E2
3.06590000000000007E10	-1.87832077610444870E2
3.06600000000000028E10	-1.87821371786750002E2
3.06610000000000005E10	-1.87810664487013135E2
3.06619999999999981E10	-1.87799955710743793E2
3.06630000000000003E10	-1.87789245457451526E2
3.06639999999999979E10	-1.87778533726645369E2
3.06650000000000000E10	-1.87767820517834316E2
3.06659999999999977E10	-1.87757105830527182E2
3.06669999999999954E10	-1.87746389664232249E2
3.06679999999999975E10	-1.87735672018457866E2
3.06689999999999996E10	-1.87724952892712094E2
3.06699999999999973E10	-1.87714232286502569E2
3.06709999999999994E10	-1.87703510199336909E2
3.06719999999999970E10	-1.87692786630722419E2
3.06730000000000036E10	-1.87682061580166137E2
3.06740000000000013E10	-1.87671335047174925E2
3.06749999999999989E10	-1.87660607031255422E2
3.06759999999999966E10	-1.87649877531913889E2
3.06769999999999987E10	-1.87639146548656521E2
3.06780000000000053E10	-1.87628414080989292E2
3.06790000000000029E10	-1.87617680128417708E2
3.06800000000000006E10	-1.87606944690447253E2
3.06810000000000027E10	-1.87596207766583190E2
3.06820000000000004E10	-1.87585469356330381E2
3.06830000000000025E10	-1.87574729459193601E2
3.06840000000000046E10	-1.87563988074677357E2
3.06850000000000023E10	-1.87553245202285757E2
3.06859999999999999E10	-1.87542500841522997E2
3.06870000000000021E10	-1.87531754991892763E2
3.06879999999999997E10	-1.87521007652898541E2
3.06890000000000018E10	-1.87510258824043641E2
3.06899999999999995E10	-1.87499508504831280E2
3.06909999999999972E10	-1.87488756694764058E2
3.06919999999999948E10	-1.87478003393344705E2
3.06930000000000014E10	-1.87467248600075598E2
3.06939999999999991E10	-1.87456492314458778E2
3.06950000000000012E10	-1.87445734535996134E2
3.06959999999999988E10	-1.87434975264189352E2
3.06969999999999965E10	-1.87424214498539721E2
3.06979999999999986E10	-1.87413452238548506E2
3.06990000000000007E10	-1.87402688483716662E2
3.06999999999999984E10	-1.87391923233544766E2
3.07010000000000005E10	-1.87381156487533285E2
3.07019999999999982E10	-1.87370388245182551E2
3.07030000000000047E10	-1.87359618505992387E2
3.07040000000000024E10	-1.87348847269462548E2
3.07050000000000001E10	-1.87338074535092636E2
3.07059999999999977E10	-1.87327300302381805E2
3.07069999999999999E10	-1.87316524570829013E2
3.07080000000000064E10	-1.87305747339933260E2
3.07090000000000041E10	-1.87294968609192791E2
3.07100000000000017E10	-1.87284188378106076E2
3.07110000000000039E10	-1.87273406646171248E2
3.07120000000000015E10	-1.87262623412885842E2
3.07129999999999992E10	-1.87251838677747662E2
3.07139999999999969E10	-1.87241052440253997E2
3.07149999999999945E10	-1.87230264699901872E2
3.07159999999999966E10	-1.87219475456188222E2
3.07169999999999943E10	-1.87208684708609563E2
3.07180000000000009E10	-1.87197892456662340E2
3.07190000000000030E10	-1.87187098699842669E2
3.07200000000000006E10	-1.87176303437646396E2
3.07209999999999983E10	-1.87165506669569170E2
3.07219999999999960E10	-1.87154708395106439E2
3.07230000000000025E10	-1.87143908613753274E2
3.07240000000000002E10	-1.87133107325004744E2
3.07250000000000023E10	-1.87122304528355410E2
3.07260000000000000E10	-1.87111500223299698E2
3.07269999999999976E10	-1.87100694409331814E2
3.07279999999999998E10	-1.87089887085945827E2
3.07290000000000019E10	-1.87079078252635211E2
3.07299999999999995E10	-1.87068267908893615E2
3.07310000000000016E10	-1.87057456054214244E2
3.07319999999999993E10	-1.87046642688089904E2
3.07330000000000059E10	-1.87035827810013511E2
3.07340000000000035E10	-1.87025011419477538E2
3.07350000000000012E10	-1.87014193515974081E2
3.07359999999999989E10	-1.87003374098995256E2
3.07370000000000010E10	-1.86992553168032849E2
3.07379999999999987E10	-1.86981730722578265E2
3.07389999999999963E10	-1.86970906762122868E2
3.07399999999999984E10	-1.86960081286157620E2
3.07409999999999961E10	-1.86949254294173350E2
3.07419999999999982E10	-1.86938425785660489E2
3.07430000000000003E10	-1.86927595760109422E2
3.07439999999999980E10	-1.86916764217010178E2
3.07449999999999957E10	-1.86905931155852523E2
3.07459999999999978E10	-1.86895096576126041E2
3.07469999999999954E10	-1.86884260477319941E2
3.07480000000000020E10	-1.86873422858923388E2
3.07490000000000041E10	-1.86862583720425190E2
3.07500000000000018E10	-1.86851743061313869E2
3.07509999999999994E10	-1.86840900881077721E2
3.07519999999999971E10	-1.86830057179204934E2
3.07530000000000037E10	-1.86819211955183206E2
3.07540000000000013E10	-1.86808365208500149E2
3.07550000000000034E10	-1.86797516938643193E2
3.07560000000000011E10	-1.86786667145099305E2
3.07569999999999988E10	-1.86775815827355318E2
3.07580000000000009E10	-1.86764962984897953E2
3.07590000000000030E10	-1.86754108617213399E2
3.07600000000000007E10	-1.86743252723787800E2
3.07610000000000028E10	-1.86732395304107079E2
3.07620000000000005E10	-1.86721536357656737E2
3.07629999999999981E10	-1.86710675883922161E2
3.07640000000000002E10	-1.86699813882388499E2
3.07649999999999979E10	-1.86688950352540539E2
3.07660000000000000E10	-1.86678085293862850E2
3.07669999999999977E10	-1.86667218705839910E2
3.07679999999999998E10	-1.86656350587955733E2
3.07689999999999975E10	-1.86645480939694153E2
3.07699999999999996E10	-1.86634609760538916E2
3.07709999999999972E10	-1.86623737049973215E2
3.07719999999999994E10	-1.86612862807480262E2
3.07730000000000015E10	-1.86601987032542849E2
3.07739999999999991E10	-1.86591109724643589E2
3.07749999999999968E10	-1.86580230883264919E2
3.07759999999999989E10	-1.86569350507888809E2
3.07769999999999966E10	-1.86558468597997229E2
3.07780000000000031E10	-1.86547585153071793E2
3.07790000000000052E10	-1.86536700172593761E2
3.07800000000000029E10	-1.86525813656044259E2
3.07810000000000006E10	-1.86514925602904258E2
3.07819999999999983E10	-1.86504036012654173E2
3.07830000000000048E10	-1.86493144884774464E2
3.07840000000000025E10	-1.86482252218745259E2
3.07850000000000046E10	-1.86471358014046262E2
3.07860000000000023E10	-1.86460462270157157E2
3.07869999999999999E10	-1.86449564986557337E2
3.07880000000000020E10	-1.86438666162725797E2
3.07889999999999997E10	-1.86427765798141398E2
3.07899999999999974E10	-1.86416863892282758E2
3.07909999999999950E10	-1.86405960444628138E2
3.07919999999999927E10	-1.86395055454655667E2
3.07929999999999993E10	-1.86384148921843185E2
3.07940000000000014E10	-1.86373240845668176E2
3.07949999999999990E10	-1.86362331225607991E2
3.07960000000000012E10	-1.86351420061139761E2
3.07969999999999988E10	-1.86340507351740259E2
3.07980000000000009E10	-1.86329593096885904E2
3.07989999999999986E10	-1.86318677296053248E2
3.08000000000000007E10	-1.86307759948718155E2
3.08009999999999984E10	-1.86296841054356443E2
3.08020000000000005E10	-1.86285920612443645E2
3.08030000000000026E10	-1.86274998622455112E2
3.08040000000000003E10	-1.86264075083865732E2
3.08049999999999979E10	-1.86253149996150458E2
3.08060000000000000E10	-1.86242223358783643E2
3.08069999999999977E10	-1.86231295171239597E2
3.08080000000000043E10	-1.86220365432992385E2
3.08090000000000064E10	-1.86209434143515695E2
3.08100000000000041E10	-1.86198501302283015E2
3.08110000000000017E10	-1.86187566908767543E2
3.08119999999999994E10	-1.86176630962442369E2
3.08129999999999971E10	-1.86165693462780091E2
3.08139999999999992E10	-1.86154754409253309E2
3.08149999999999968E10	-1.86143813801334090E2
3.08159999999999945E10	-1.86132871638494457E2
3.08169999999999966E10	-1.86121927920206143E2
3.08180000000000032E10	-1.86110982645940437E2
3.08190000000000008E10	-1.86100035815168674E2
3.08199999999999985E10	-1.86089087427361721E2
3.08209999999999962E10	-1.86078137481990202E2
3.08219999999999938E10	-1.86067185978524607E2
3.08230000000000004E10	-1.86056232916435027E2
3.08240000000000025E10	-1.86045278295191241E2
3.08250000000000002E10	-1.86034322114263095E2
3.08260000000000023E10	-1.86023364373119793E2
3.08270000000000000E10	-1.86012405071230513E2
3.08280000000000021E10	-1.86001444208064148E2
3.08289999999999997E10	-1.85990481783089168E2
3.08300000000000018E10	-1.85979517795773930E2
3.08309999999999995E10	-1.85968552245586660E2
3.08320000000000016E10	-1.85957585131994985E2
3.08330000000000037E10	-1.85946616454466573E2
3.08340000000000014E10	-1.85935646212468653E2
3.08349999999999991E10	-1.85924674405468271E2
3.08360000000000012E10	-1.85913701032932188E2
3.08369999999999989E10	-1.85902726094326987E2
3.08380000000000010E10	-1.85891749589118827E2
3.08389999999999986E10	-1.85880771516773713E2
3.08399999999999963E10	-1.85869791876757406E2
3.08409999999999984E10	-1.85858810668535379E2
3.08419999999999961E10	-1.85847827891572814E2
3.08429999999999982E10	-1.85836843545334629E2
3.08440000000000003E10	-1.85825857629285585E2
3.08449999999999980E10	-1.85814870142889998E2
3.08459999999999956E10	-1.85803881085612099E2
3.08469999999999978E10	-1.85792890456915738E2
3.08480000000000043E10	-1.85781898256264522E2
3.08490000000000020E10	-1.85770904483121946E2
3.08499999999999996E10	-1.85759909136950974E2
3.08509999999999973E10	-1.85748912217214501E2
3.08519999999999950E10	-1.85737913723375181E2
3.08530000000000015E10	-1.85726913654895176E2
3.08540000000000036E10	-1.85715912011236628E2
3.08550000000000013E10	-1.85704908791861389E2
3.08560000000000034E10	-1.85693903996230780E2
3.08570000000000011E10	-1.85682897623806253E2
3.08580000000000032E10	-1.85671889674048773E2
3.08590000000000009E10	-1.85660880146418994E2
3.08600000000000030E10	-1.85649869040377413E2
3.08610000000000007E10	-1.85638856355384307E2
3.08620000000000028E10	-1.85627842090899442E2
3.08630000000000004E10	-1.85616826246382627E2
3.08639999999999981E10	-1.85605808821293294E2
3.08650000000000002E10	-1.85594789815090455E2
3.08659999999999979E10	-1.85583769227233053E2
3.08669999999999956E10	-1.85572747057179765E2
3.08680000000000021E10	-1.85561723304388737E2
3.08689999999999998E10	-1.85550697968318201E2
3.08699999999999974E10	-1.85539671048425991E2
3.08709999999999996E10	-1.85528642544169520E2
3.08719999999999972E10	-1.85517612455006153E2
3.08729999999999993E10	-1.85506580780392949E2
3.08740000000000014E10	-1.85495547519786430E2
3.08749999999999991E10	-1.85484512672643298E2
3.08759999999999968E10	-1.85473476238419677E2
3.08769999999999989E10	-1.85462438216571468E2
3.08780000000000054E10	-1.85451398606554352E2
3.08790000000000031E10	-1.85440357407823830E2
3.08800000000000008E10	-1.85429314619834895E2
3.08809999999999985E10	-1.85418270242042493E2
3.08819999999999961E10	-1.85407224273901261E2
3.08830000000000027E10	-1.85396176714865391E2
3.08840000000000048E10	-1.85385127564389096E2
3.08850000000000025E10	-1.85374076821926015E2
3.08860000000000046E10	-1.85363024486929762E2
3.08870000000000022E10	-1.85351970558853596E2
3.08879999999999999E10	-1.85340915037150422E2
3.08889999999999976E10	-1.85329857921273033E2
3.08899999999999952E10	-1.85318799210673824E2
3.08909999999999973E10	-1.85307738904804964E2
3.08919999999999950E10	-1.85296677003118360E2
3.08930000000000016E10	-1.85285613505065716E2
3.08939999999999992E10	-1.85274548410098250E2
3.08950000000000014E10	-1.85263481717667133E2
3.08959999999999990E10	-1.85252413427223206E2
3.08969999999999967E10	-1.85241343538216929E2
3.08980000000000032E10	-1.85230272050098632E2
3.08990000000000009E10	-1.85219198962318399E2
3.08999999999999986E10	-1.85208124274325781E2
3.09010000000000007E10	-1.85197047985570284E2
3.09019999999999984E10	-1.85185970095501284E2
3.09030000000000005E10	-1.85174890603567421E2
3.09040000000000026E10	-1.85163809509217492E2
3.09050000000000002E10	-1.85152726811899870E2
3.09059999999999979E10	-1.85141642511062576E2
3.09070000000000000E10	-1.85130556606153474E2
3.09080000000000066E10	-1.85119469096620159E2
3.09090000000000042E10	-1.85108379981909787E2
3.09100000000000019E10	-1.85097289261469444E2
3.09109999999999996E10	-1.85086196934745884E2
3.09119999999999973E10	-1.85075103001185437E2
3.09129999999999994E10	-1.85064007460234370E2
3.09139999999999970E10	-1.85052910311338681E2
3.09149999999999991E10	-1.85041811553943814E2
3.09159999999999968E10	-1.85030711187495212E2
3.09169999999999945E10	-1.85019609211438008E2
3.09180000000000010E10	-1.85008505625216868E2
3.09189999999999987E10	-1.84997400428276459E2
3.09199999999999964E10	-1.84986293620060982E2
3.09209999999999985E10	-1.84975185200014414E2
3.09219999999999962E10	-1.84964075167580444E2
3.09230000000000027E10	-1.84952963522202518E2
3.09240000000000004E10	-1.84941850263323748E2
3.09250000000000025E10	-1.84930735390387047E2
3.09260000000000002E10	-1.84919618902835059E2
3.09269999999999978E10	-1.84908500800110009E2
3.09280000000000044E10	-1.84897381081653900E2
3.09290000000000020E10	-1.84886259746908732E2
3.09299999999999997E10	-1.84875136795315731E2
3.09310000000000018E10	-1.84864012226316210E2
3.09319999999999995E10	-1.84852886039351172E2
3.09330000000000016E10	-1.84841758233861175E2
3.09340000000000037E10	-1.84830628809286601E2
3.09350000000000014E10	-1.84819497765067631E2
3.09359999999999991E10	-1.84808365100643957E2
3.09370000000000012E10	-1.84797230815455249E2
3.09379999999999988E10	-1.84786094908940690E2
3.09390000000000009E10	-1.84774957380539329E2
3.09399999999999986E10	-1.84763818229689791E2
3.09409999999999963E10	-1.84752677455830527E2
3.09419999999999984E10	-1.84741535058399675E2
3.09430000000000005E10	-1.84730391036835195E2
3.09439999999999982E10	-1.84719245390574516E2
3.09450000000000003E10	-1.84708098119054998E2
3.09459999999999980E10	-1.84696949221713780E2
3.09469999999999956E10	-1.84685798697987447E2
3.09480000000000022E10	-1.84674646547312560E2
3.09489999999999998E10	-1.84663492769125281E2
3.09499999999999975E10	-1.84652337362861441E2
3.09509999999999996E10	-1.84641180327956755E2
3.09519999999999973E10	-1.84630021663846522E2
3.09530000000000038E10	-1.84618861369965792E2
3.09540000000000015E10	-1.84607699445749374E2
3.09550000000000036E10	-1.84596535890631719E2
3.09560000000000013E10	-1.84585370704047014E2
3.09569999999999990E10	-1.84574203885429244E2
3.09580000000000055E10	-1.84563035434212108E2
3.09590000000000032E10	-1.84551865349828814E2
3.09600000000000009E10	-1.84540693631712571E2
3.09610000000000030E10	-1.84529520279296078E2
3.09620000000000006E10	-1.84518345292011898E2
3.09630000000000027E10	-1.84507168669292265E2
3.09640000000000004E10	-1.84495990410569144E2
3.09649999999999981E10	-1.84484810515274122E2
3.09659999999999958E10	-1.84473628982838678E2
3.09669999999999934E10	-1.84462445812693820E2
3.09680000000000000E10	-1.84451261004270362E2
3.09690000000000021E10	-1.84440074556998823E2
3.09699999999999998E10	-1.84428886470309550E2
3.09709999999999974E10	-1.84417696743632353E2
3.09719999999999995E10	-1.84406505376396912E2
3.09730000000000016E10	-1.84395312368032771E2
3.09739999999999993E10	-1.84384117717968832E2
3.09750000000000014E10	-1.84372921425633929E2
3.09759999999999991E10	-1.84361723490456764E2
3.09769999999999968E10	-1.84350523911865349E2
